,時間,ID,カテゴリー,件,掲載名,フリガナ,電話番号,FAX番号,住所,アクセス,駐車場,現金以外の支払い方法,ホームページ,E-mailアドレス,業種,営業時間,休業日,予約
129,2018-10-22 13:57:02.394368,135440924151850760,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,三井のリハウス／明大前センター,ミツイノリハウス／メイダイマエセンター,0120-139331※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3323-3726,（〒156-0043）東京都世田谷区松原２丁目４５－２－３０４地図,鉄道京王線・井の頭線「明大前」駅改札前　レインボウビル３Ｆルート案内,有,お取り扱いしておりません,不動産情報の「三井のリハウス」http://www.rehouse.co.jp/meidaimae/,メールはこちらからmeidaimae@rehouse.co.jp,不動産取引,,毎週火曜日、毎週水曜日,－
130,2018-10-22 13:57:02.858522,136584125146330710,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,三井不動産リアルティ株式会社銀座リアルプランセンター,ミツイフドウサンリアルティカブシキガイシャギンザリアルプランセンター,0120-507321※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3575-1122,（〒104-0061）東京都中央区銀座７丁目９－１１地図,鉄道ＪＲ　山の手線・新橋駅徒歩５分東京メトロ銀座線・銀座駅徒歩５分東京メトロ日比谷線・銀座駅徒歩５分その他モンブランＧＩＮＺＡＢｌｄｇ．４階ルート案内,無,お取り扱いしておりません,詳しくはホームページをご覧下さいhttp://www.realplan.jp/ginza-shiodome/,ご相談下さい専門スタッフがお応えしますrpc-ginza-shiodome@rehouse.co.jp,不動産取引,,水曜日・月2回火曜日,－
131,2018-10-22 13:57:03.319745,139000355153340960,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,永野克己司法書士・行政書士事務所,ナガノカツミシホウショシギョウセイショシジムショ,03-5491-4200※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5491-4201,（〒158-0097）東京都世田谷区用賀３丁目１５－１１－１０２地図,鉄道東急田園都市線・用賀駅徒歩４分バス東急バス　用賀停留所・徒歩１分（等１２　園１２　用０１　用０６　系統）ルート案内,－,－,詳しくはホームページをご覧ください。http://www.nagano.jimusho.jp/動画Ｐｌｕｓ！をご覧くださいhttp://douga-plus.itp.ne.jp/embed/i7Krav0kanHS,nagano47@trust.ocn.ne.jp,行政書士事務所、司法書士事務所、不動産コンサルタント,,土曜日、日曜日、祝日,－
132,2018-10-22 13:57:03.815991,130481595100000899,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社駒込不動産,カブシキガイシャコマゴメフドウサン,03-3918-5451※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3910-5151,（〒170-0003）東京都豊島区駒込２丁目１５－８地図,鉄道ＪＲ山手線・駒込駅・東口出口徒歩0分地下鉄南北線・駒込駅・南口出口徒歩1分ルート案内,無,お取り扱いしておりません,－,－,不動産取引,,－,－
133,2018-10-22 13:57:04.247199,139523536100921680,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,ミウラ倉庫株式会社,ミウラソウコカブシキガイシャ,042-564-1451※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-565-1605,（〒208-0013）東京都武蔵村山市大南１丁目１４８－２地図,鉄道西武拝島線「武蔵砂川駅」その他ＳＳＫビル1Ｆルート案内,有,お取り扱いしておりません,http://www.miurasouko.co.jp/ブログhttp://miurasouko.blog.shinobi.jp/,navi@miurasouko.co.jp,貸事務所、貸倉庫、貸店舗、貸ビル、貸家、事務所売買、倉庫、建物売買、駐車場、月極駐車場、土地管理、土地賃貸、土地売買、土地分譲、トランクルーム、ビル管理、普通倉庫、不動産管理、不動産取引、マンション賃貸業,09:00～18:00,日曜日、祝日、年末年始,－
134,2018-10-22 13:57:04.858847,135853144196650070,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社アール・イー・エム,カブシキガイシャアールイーエム,03-5786-2355※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-5786-2356,（〒151-0051）東京都渋谷区千駄ヶ谷１丁目３－１９地図,鉄道ＪＲ山手線・代々木駅西口から徒歩9分ＪＲ総武線・千駄ヶ谷駅から徒歩６分東京メトロ副都心線・北参道駅から徒歩6分その他タケモトビル２階ルート案内,近隣にコインパーキング有り,－,▼ホームページはこちら※施工事例を掲載しておりますhttp://www.re-m.co.jp/,▼お問い合わせはこちらまで（相談・見積り無料）info@re-m.co.jp,インテリアコーディネーター、オフィスプランニング、カーペット販売、会場設営、家具製造、壁紙工事、壁紙・ふすま紙、ガラスフィルム施工、看板製作、給排水設備工事、空調設備工事、コンサルタント業、室内装飾工事、じゅうたん販売、商業施設企画、商業施設設計、商業デザイン、設計、造作大工、装飾業、大工工事、タイル工事、建具工事、注文家具店、ディスプレイ業、ディスプレイデザイン、デザイン、電気工事、テント・シート、テント製造、店舗コンサルタント、電話工事、塗装工事、内装工事、配管工事、表具店、吹付工事、不動産管理、不動産コンサルタント、ブラインド販売、フローリング工事、ブロック工事、防音工事、防水工事、ホームシアター設計・施工、マンション管理、リノベーション、リフォーム,,－,－
135,2018-10-22 13:57:05.334975,133350635115280340,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社ＡＱＵＡＲＥＳＯＲＴ,カブシキガイシャアクアリゾート,042-646-0017※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-646-0057,（〒192-0046）東京都八王子市明神町３丁目２０－６地図,鉄道京王八王子駅すぐその他八王子ファーストスクエア８階ルート案内,無,－,株式会社ＡＱＵＡＲＥＳＯＲＴのHPはこちらhttp://www.aquaresort.info/問い合わせフォームhttp://aqua-grp.jp/real_estate/aquaresort/contact_aquaresort/,株式会社ＡＱＵＡＲＥＳＯＲＴへのメールはこちらからinfo@aquaresort.info,不動産取引,,土曜日、日曜日、祝日,－
136,2018-10-22 13:57:05.813829,510000000000075860,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社メノガイア,メノガイア,0120-513412※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,－,（〒101-0031）東京都千代田区東神田２丁目８－１地図,鉄道浅草橋駅・西出口南へ徒歩２分ルート案内,有,－,リフォームはこちらhttps://www.menogaia.co.jp/service/reform/ハウスクリーニングはこちらhttps://www.menogaia.co.jp/service/cleaning/,お問い合わせはこちらへmg-info@menogaia.co.jp,衛生設備工事、衛生設備・陶器、エクステリア工事、介護リフォーム、外壁工事、火災報知機工事、かわら屋根工事、管工事、建設業、建築工事、左官業、室内装飾工事、消防用設備・用品・保守点検、水道衛生工事・保守、水道衛生設備工事、水道衛生設備保守、設計、造園業、装飾業、大工職、耐震工事、建売業、塗装、塗装工事、内装工事、配管工事、排水管つまり清掃、ハウスクリーニング、フローリング工事、風呂釜・浴槽、防音工事、防水工事、防犯用設備・用品、ホームセキュリティサービス、屋根工事、床工事、リノベーション、リフォーム,09:00～21:00年中無休,－,－
137,2018-10-22 13:57:06.296754,510000000000075860,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社メノガイア,メノガイア,0120-513412※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,－,（〒101-0031）東京都千代田区東神田２丁目８－１地図,鉄道浅草橋駅・西出口南へ徒歩２分ルート案内,有,－,リフォームはこちらhttps://www.menogaia.co.jp/service/reform/ハウスクリーニングはこちらhttps://www.menogaia.co.jp/service/cleaning/,お問い合わせはこちらへmg-info@menogaia.co.jp,衛生設備工事、衛生設備・陶器、エクステリア工事、介護リフォーム、外壁工事、火災報知機工事、かわら屋根工事、管工事、建設業、建築工事、左官業、室内装飾工事、消防用設備・用品・保守点検、水道衛生工事・保守、水道衛生設備工事、水道衛生設備保守、設計、造園業、装飾業、大工職、耐震工事、建売業、塗装、塗装工事、内装工事、配管工事、排水管つまり清掃、ハウスクリーニング、フローリング工事、風呂釜・浴槽、防音工事、防水工事、防犯用設備・用品、ホームセキュリティサービス、屋根工事、床工事、リノベーション、リフォーム,09:00～21:00年中無休,－,－
138,2018-10-22 13:57:06.813064,131210543120061110,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社ダブルオレンジ,カブシキガイシャダブルオレンジ,042-514-8100※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,042-514-8101,（〒191-0016）東京都日野市神明２丁目８－１５地図,鉄道中央線・日野駅徒歩15分ルート案内,13台,－,詳細はホームページをご覧下さいhttp://www.d-orange.jp/お問い合わせフォームhttp://www.d-orange.jp/contact/,メールはこちらへikenaga@d-orange.jp,住宅コンサルタント、住宅販売、建売業、建物売買、中古住宅売買、土地分譲、不動産取引、分譲住宅,09:00～19:00,水曜日、隔週火曜日,－
139,2018-10-22 13:57:07.299975,139626006100000899,東京都の不動産のお店・施設を探す 19802件,101-150件/19802件,株式会社グローリートラスト,カブシキガイシャグローリートラスト,03-3923-7778※お問い合せの際、「iタウンページ」を見たとお伝えになるとスムーズです,03-3923-7779,（〒178-0065）東京都練馬区西大泉３丁目２９－３３地図,鉄道西武池袋線・大泉学園駅・北出口徒歩18分バス西大泉郵便局停留所・徒歩3分車外環大泉から2分ルート案内,無,お取り扱いしておりません,http://www.glory-tr.com/,glory-trust@mte.biglobe.ne.jp,アパート管理、アパート業、アパート（学生向）、貸事務所、貸店舗、貸家、事務所売買、建物売買、中古住宅売買、注文住宅販売、土地管理、土地賃貸、土地売買、土地分譲、不動産管理、不動産取引、分譲住宅、マンション管理、マンション（学生向）、マンション賃貸業,,水曜日,－
